Type,Address,ZIP,Purchase Amt,Purchase Down %,1st Amount,2nd Amount,CLTV %,Purchase Date,Purchase Type,City,Owner Occ?,Listed for Sale?
SFR,68 MIDWOOD ST,11225,2700000,26,1999999,,72,8/22/2022,Market,BROOKLYN,0,0
SFR,94 MIDWOOD ST,11225,1125000,,,,0,3/11/2019,NonMarket-Family,BROOKLYN,1,0
SFR,106 MIDWOOD ST,11225,2775000,,1992000,,36,6/13/2019,NonMarket-Family,BROOKLYN,0,0
SFR,109 RUTLAND RD,11225,1950000,,1240000,324430,62,5/15/2019,NonMarket-Family,BROOKLYN,1,0
SFR,97 RUTLAND RD,11225,2950000,10,2360000,5750,76,7/19/2018,Market,BROOKLYN,1,0
SFR,55 RUTLAND RD,11225,3580000,27,2620000,,75,8/5/2022,Market,BROOKLYN,1,0
SFR,45 RUTLAND RD,11225,2100000,20,1680000,830800,79,12/26/2018,Market Flip,BROOKLYN,0,0
SFR,168 MIDWOOD ST,11225,1775000,46,960000,600000,56,11/20/2013,Market,BROOKLYN,1,0
SFR,180 MIDWOOD ST,11225,1775000,30,1242500,,48,10/29/2014,Market,BROOKLYN,1,0
SFR,186 MIDWOOD ST,11225,2950000,80,580000,,18,7/13/2022,Market,BROOKLYN,0,0
SFR,208 MIDWOOD ST,11225,2440000,45,1350000,,48,4/26/2022,Market,BROOKLYN,0,0
SFR,206 MIDWOOD ST,11225,1360000,20,1088000,26634,41,6/12/2014,Market,BROOKLYN,1,0
SFR,212 MIDWOOD ST,11225,2995000,100,1497500,,51,6/27/2023,Market,BROOKLYN,0,0
SFR,127 RUTLAND RD,11225,2925000,68,925000,,32,8/23/2023,Market,BROOKLYN,0,0
SFR,288 MIDWOOD ST,11225,1335000,20,1068000,,55,5/5/2017,Market,BROOKLYN,1,0
SFR,36 RUTLAND RD,11225,1850000,100,,,0,2/4/2014,Market,BROOKLYN,0,0
SFR,42 RUTLAND RD,11225,2200000,20,1760000,,57,8/25/2023,Market,BROOKLYN,0,0
SFR,52 RUTLAND RD,11225,1600000,100,300000,600000,45,3/30/2023,Market,BROOKLYN,0,0
SFR,68 RUTLAND RD,11225,2627500,35,,,0,2/22/2017,Market,BROOKLYN,1,0
SFR,104 RUTLAND RD,11225,2375000,69,731600,237500,39,8/27/2021,Market,BROOKLYN,0,0
SFR,110 RUTLAND RD,11225,2285000,100,,,0,10/21/2020,Market,BROOKLYN,0,0
SFR,163 FENIMORE ST,11225,1775170,61,700000,,28,6/5/2015,Market,BROOKLYN,0,0
SFR,143 FENIMORE ST,11225,950000,24,,,0,7/13/2015,Market,BROOKLYN,1,0
SFR,115 FENIMORE ST,11225,2675000,25,2006250,,66,2/25/2021,Market,BROOKLYN,0,0
SFR,118 RUTLAND RD,11225,2400000,20,1920000,485000,85,11/28/2014,Market,BROOKLYN,1,0
SFR,150 RUTLAND RD,11225,1500000,6,1406624,93376,56,4/6/2017,Market,BROOKLYN,1,0
SFR,174 RUTLAND RD,11225,2050000,100,,,0,7/8/2022,Market,BROOKLYN,1,0
SFR,182 RUTLAND RD,11225,1793000,64,650000,12312,25,1/15/2016,Market,BROOKLYN,1,0
SFR,200 RUTLAND RD,11225,1750000,20,1400000,239500,78,10/7/2020,Market,BROOKLYN,1,0
SFR,257 FENIMORE ST,11225,921000,20,700000,,32,9/19/2013,Market,BROOKLYN,1,0
SFR,261 FENIMORE ST,11225,1650000,50,825000,16832,34,9/26/2014,Market,BROOKLYN,0,0
SFR,211 FENIMORE ST,11225,1235000,21,980000,500000,58,1/22/2015,Market Flip,BROOKLYN,1,0
SFR,181 FENIMORE ST,11225,2150000,100,809200,,37,4/11/2023,Market,BROOKLYN,0,0
CND,59 HAWTHORNE ST 1B,11225,820000,20,656000,2609,63,4/26/2016,Market,BROOKLYN,1,0
CND,59 HAWTHORNE ST 3C,11225,655000,28,470000,,23,5/29/2015,Market,BROOKLYN,1,0
CND,59 HAWTHORNE ST 1C,11225,610000,25,457500,,75,10/19/2023,Market,BROOKLYN,0,0
CND,59 HAWTHORNE ST 3D,11225,465000,20,,,0,8/27/2015,Market,BROOKLYN,0,0
CND,59 HAWTHORNE ST 4B,11225,885000,42,515000,,59,8/24/2022,Market,BROOKLYN,0,0
CND,59 HAWTHORNE ST 4D,11225,720000,31,500000,,59,6/4/2021,Market,BROOKLYN,1,0
CND,59 HAWTHORNE ST 4A,11225,595000,100,,,0,4/11/2022,Market,BROOKLYN,0,0
CND,59 HAWTHORNE ST 5B,11225,910000,20,728000,,82,11/18/2022,Market,BROOKLYN,0,0
SFR,200 FENIMORE ST,11225,1350000,30,945000,440221,58,7/3/2013,Market,BROOKLYN,1,0
SFR,214 FENIMORE ST,11225,1475000,62,,,0,6/2/2014,Market,BROOKLYN,1,0
SFR,246 FENIMORE ST,11225,1275000,0,1275000,,88,9/19/2023,Market,BROOKLYN,0,0
SFR,252 FENIMORE ST,11225,1800000,27,1312850,,67,3/3/2020,Market,BROOKLYN,0,0
SFR,318 FENIMORE ST,11225,900000,24,688000,,45,3/25/2021,Market,BROOKLYN,1,0
SFR,177 WINTHROP ST,11225,1460000,32,1000000,19961,57,3/15/2021,Market,BROOKLYN,1,0
SFR,239 WINTHROP ST,11225,1760000,15,1496000,,91,5/6/2021,Market,BROOKLYN,0,0
SFR,235 WINTHROP ST,11225,610000,66,,,0,4/12/2013,Market,BROOKLYN,1,0
CND,236 HAWTHORNE ST 2A,11225,670000,100,536000,,72,8/11/2021,Market,BROOKLYN,0,0
SFR,26 WINTHROP ST,11225,1782500,28,1285000,,55,6/9/2015,Market,BROOKLYN,1,0
SFR,20 WINTHROP ST,11225,1800000,20,1440000,,83,10/17/2023,Market,BROOKLYN,1,0
SFR,357 PARKSIDE AVE,11226,1750000,30,1225000,,44,2/1/2017,Market,BROOKLYN,1,0
SFR,361 PARKSIDE AVE,11226,2055361,59,850000,,34,5/26/2021,Market,BROOKLYN,1,0
SFR,150 WINTHROP ST,11225,2015000,29,1425000,,68,10/6/2021,Market,BROOKLYN,0,0
SFR,276 WINTHROP ST,11225,1080000,20,864000,,66,8/13/2021,Market,BROOKLYN,0,0
SFR,175 WOODRUFF AVE,11226,1942500,31,1340000,,62,4/23/2021,Market,BROOKLYN,0,0
CND,353 OCEAN AVE 5A,11226,580000,10,479000,,71,5/25/2016,Market,BROOKLYN,1,0
CND,353 OCEAN AVE 2B,11226,899000,25,674250,,72,3/13/2023,Market,BROOKLYN,1,0
CND,353 OCEAN AVE 6E,11226,715000,10,643500,,79,10/14/2020,Market,BROOKLYN,1,0
CND,353 OCEAN AVE 4F,11226,415000,20,332000,,75,7/6/2022,Market,BROOKLYN,0,0
CND,353 OCEAN AVE 6I,11226,675000,20,540000,,77,4/21/2022,Market,BROOKLYN,1,0
CND,353 OCEAN AVE 5I,11226,604000,20,483200,,62,6/1/2015,Market,BROOKLYN,1,0
CND,35 CLARKSON AVE 4B,11226,590000,34,390000,,49,4/15/2016,Market,BROOKLYN,1,0
CND,35 CLARKSON AVE 4A,11226,612000,65,,,0,2/26/2020,Market,BROOKLYN,0,0
CND,35 CLARKSON AVE 1C,11226,872500,50,440000,,47,1/11/2022,Market,BROOKLYN,0,0
CND,41 CLARKSON AVE 5E,11226,530150,29,375000,,49,12/8/2015,Market,BROOKLYN,1,0
CND,41 CLARKSON AVE 2E,11226,480000,20,384000,,65,4/5/2019,Market,BROOKLYN,1,0
CND,41 CLARKSON AVE 2F,11226,610000,20,488000,,71,5/27/2021,Market,BROOKLYN,0,0
CND,41 CLARKSON AVE 5F,11226,,,484200,,74,,,BROOKLYN,0,0
CND,41 CLARKSON AVE 2G,11226,630000,100,,,0,4/13/2020,Market,BROOKLYN,1,0
SFR,119 CLARKSON AVE,11226,816250,23,625500,64646,39,5/21/2013,Market,BROOKLYN,1,0
CND,34 CROOKE AVE 1C,11226,549000,100,,,0,6/26/2015,Market,BROOKLYN,0,0
CND,34 CROOKE AVE 2B,11226,590000,14,510000,,70,6/15/2021,Market,BROOKLYN,1,0
CND,34 CROOKE AVE 2D,11226,760000,20,608000,,76,10/27/2022,Market,BROOKLYN,0,0
CND,34 CROOKE AVE 3A,11226,800000,25,600000,,67,11/5/2020,Market,BROOKLYN,0,0
CND,34 CROOKE AVE 4A,11226,760000,20,608000,,68,12/14/2020,Market,BROOKLYN,1,0
CND,34 CROOKE AVE 3B,11226,599000,20,479200,,35,6/16/2021,Market,BROOKLYN,0,0
CND,34 CROOKE AVE 3C,11226,613500,10,552150,,85,7/21/2022,Market,BROOKLYN,1,0
CND,34 CROOKE AVE 4B,11226,557500,100,,,0,1/23/2015,Market,BROOKLYN,1,0
CND,34 CROOKE AVE 6A,11226,1070000,20,856000,,81,3/16/2022,Market,BROOKLYN,1,0
CND,34 CROOKE AVE 5D,11226,659000,30,459000,,57,6/6/2018,Market,BROOKLYN,0,0
CND,34 CROOKE AVE 6B,11226,750000,15,637500,,87,10/4/2023,Market,BROOKLYN,1,0
CND,34 CROOKE AVE 6C,11226,660500,38,410000,1778,20,9/27/2013,Market,BROOKLYN,1,0
CND,1735 CATON AVE 3B,11226,506000,100,,,0,6/9/2015,Market,BROOKLYN,0,0
CND,1735 CATON AVE 2C,11226,580000,100,,,0,8/23/2016,Market,BROOKLYN,1,0
CND,1735 CATON AVE 4B,11226,630000,20,504000,,69,1/12/2021,Market,BROOKLYN,0,0
CND,1735 CATON AVE 6D,11226,466000,100,302000,,45,7/12/2016,Market,BROOKLYN,1,0
SFR,88 CROOKE AVE,11226,1425000,20,1140000,,43,6/8/2020,Market,BROOKLYN,0,0
SFR,86 CROOKE AVE,11226,1205000,100,,,0,3/15/2023,Market,BROOKLYN,0,0
SFR,30 E 10TH ST,11218,1800000,25,1350000,,60,12/9/2015,Market,BROOKLYN,0,0
SFR,41 E 10TH ST,11218,1950000,28,1400000,,67,7/13/2018,Market,BROOKLYN,1,0
SFR,18 E 16TH ST,11226,2750000,20,2200000,,73,1/26/2022,Market,BROOKLYN,1,0
SFR,37 MARLBOROUGH RD,11226,760000,2,741757,108100,39,9/24/2012,Market,BROOKLYN,1,0
SFR,57 MARLBOROUGH RD,11226,3200000,20,1960000,600000,83,10/19/2022,Market,BROOKLYN,0,0
CND,17 E 17TH ST 5B,11226,585000,20,468000,,67,6/30/2020,Market,BROOKLYN,1,0
CND,17 E 17TH ST 5C,11226,680000,98,14364,,2,7/12/2022,Market,BROOKLYN,0,0
CND,17 E 17TH ST 4C,11226,662000,20,529600,,78,1/17/2023,Market,BROOKLYN,0,0
SFR,152 E 21ST ST,11226,542000,20,433600,,39,4/6/2015,Market,BROOKLYN,1,0
SFR,21 LINDEN BLVD,11226,900000,20,720000,400000,47,6/29/2015,Market Flip,BROOKLYN,1,0
CND,2233 CATON AVE 5B,11226,550000,21,436000,3267,52,3/2/2015,Market,BROOKLYN,1,0
CND,2233 CATON AVE 3A,11226,775000,12,679650,7937,41,8/6/2018,Market,BROOKLYN,1,0
CND,2233 CATON AVE 5C,11226,450000,40,270000,190000,52,5/24/2013,Market,BROOKLYN,1,0
CND,2233 CATON AVE 2B,11226,415000,52,200000,,23,7/22/2013,Market,BROOKLYN,0,0
CND,2233 CATON AVE 6C,11226,609000,100,,,0,3/17/2015,Market,BROOKLYN,0,0
CND,2233 CATON AVE 4C,11226,688500,5,654075,,85,12/11/2020,Market,BROOKLYN,0,0
CND,2100 BEDFORD AVE 2J,11226,890000,20,712000,,35,11/8/2021,Market,BROOKLYN,0,0
CND,2100 BEDFORD AVE 2B,11226,440000,10,396000,,78,2/3/2022,Market,BROOKLYN,0,0
CND,2100 BEDFORD AVE 2G,11226,585000,25,438750,,31,6/4/2021,Market,BROOKLYN,0,0
CND,2100 BEDFORD AVE 2C,11226,599000,15,509150,,72,9/14/2021,Market,BROOKLYN,0,0
CND,2100 BEDFORD AVE 3K,11226,689000,83,119985,,14,1/15/2021,Market,BROOKLYN,0,0
CND,2100 BEDFORD AVE 4H,11226,460000,25,345000,,64,8/2/2021,Market,BROOKLYN,1,0
CND,2100 BEDFORD AVE 4G,11226,620000,100,,,0,10/26/2020,Market,BROOKLYN,0,0
CND,2100 BEDFORD AVE 4A,11226,969999,20,775999,,78,8/9/2022,Market,BROOKLYN,1,0
CND,2100 BEDFORD AVE 6D,11226,1005000,19,812000,,75,3/23/2022,Market,BROOKLYN,0,0
CND,2100 BEDFORD AVE 5C,11226,962800,10,770240,96280,88,6/17/2022,Market,BROOKLYN,1,0
CND,2100 BEDFORD AVE 5G,11226,975000,38,600000,,19,12/16/2021,Market,BROOKLYN,0,0
CND,2100 BEDFORD AVE 6G,11226,995000,20,796000,,80,5/13/2022,Market,BROOKLYN,0,0
CND,2100 BEDFORD AVE 5J,11226,822500,20,658000,,78,12/23/2022,Market,BROOKLYN,0,0
CND,2100 BEDFORD AVE 6H,11226,727000,87,92993,,11,8/26/2021,Market,BROOKLYN,1,0
CND,2100 BEDFORD AVE 8F,11226,730000,25,547500,,79,6/30/2022,Market,BROOKLYN,0,0
CND,2100 BEDFORD AVE 8E,11226,687500,12,603000,,87,7/14/2023,Market,BROOKLYN,0,0
CND,2107 BEDFORD AVE B1,11226,735000,27,535000,,70,8/29/2022,Market,BROOKLYN,0,0
CND,2107 BEDFORD AVE C3,11226,550000,26,405800,,70,8/9/2022,Market,BROOKLYN,0,0
CND,2107 BEDFORD AVE B5,11226,450216,100,,,0,8/5/2016,Market,BROOKLYN,0,0
CND,2107 BEDFORD AVE B7,11226,565000,100,,,0,9/18/2023,Market,BROOKLYN,1,0
CND,2107 BEDFORD AVE C9,11226,570776,15,485159,,82,4/27/2022,Market,BROOKLYN,0,0
CND,2107 BEDFORD AVE B9,11226,585000,100,,,0,7/6/2016,Market,BROOKLYN,0,0
CND,2107 BEDFORD AVE C11,11226,515000,100,,,0,8/24/2023,Market,BROOKLYN,0,0
SFR,12 MARTENSE CT,11226,1279000,10,1023200,150000,66,5/12/2017,Market,BROOKLYN,0,0
SFR,2149 BEDFORD AVE,11226,490000,25,,,0,2/28/2017,Market,BROOKLYN,0,0
SFR,2147 BEDFORD AVE,11226,995000,20,796000,,79,8/24/2023,Market,BROOKLYN,1,0
SFR,2145 BEDFORD AVE,11226,835500,5,793000,,88,9/12/2023,Market,BROOKLYN,1,0
SFR,85 WESTMINSTER RD,11218,2215000,66,,,0,6/5/2019,Market,BROOKLYN,1,0
SFR,92 ARGYLE RD,11218,2820000,100,,,0,12/16/2015,Market,BROOKLYN,1,0
SFR,86 ARGYLE RD,11218,2840000,48,1482000,,46,9/12/2022,Market,BROOKLYN,1,0
SFR,85 ARGYLE RD,11218,2875000,25,2156250,,64,10/19/2017,Market,BROOKLYN,1,0
SFR,79 ARGYLE RD,11218,2661625,100,,,0,12/24/2020,Market,BROOKLYN,0,0
SFR,80 RUGBY RD,11226,2100000,100,307933,200000,20,1/27/2020,Market,BROOKLYN,1,0
SFR,84 E 16TH ST,11226,1999999,40,1200000,,59,9/8/2023,Market,BROOKLYN,1,0
SFR,112 MARLBOROUGH RD,11226,2662500,100,,,0,7/22/2016,Market,BROOKLYN,1,0
SFR,130 E 16TH ST,11226,2200000,100,,,0,5/19/2021,Market,BROOKLYN,1,0
SFR,75 E 16TH ST,11226,1950000,100,,,0,1/4/2022,Market,BROOKLYN,1,0
SFR,91 MARLBOROUGH RD,11226,2165000,54,999999,250000,38,2/9/2015,Market,BROOKLYN,1,0
SFR,85 E 16TH ST,11226,3625000,23,2800000,,67,5/10/2021,Market,BROOKLYN,0,0
SFR,2108 ALBEMARLE TER 2,11226,1113000,100,,,0,8/22/2013,Market,BROOKLYN,1,0
SFR,2124 ALBEMARLE TER,11226,1700000,25,1275000,,69,6/16/2020,Market,BROOKLYN,0,0
SFR,2122 ALBEMARLE TER,11226,385119,,750000,350000,67,6/22/2022,NonMarket-Trust,BROOKLYN,1,0
SFR,2109 ALBEMARLE TER,11226,900000,54,417000,100000,28,8/30/2012,Market,BROOKLYN,1,0
SFR,2111 ALBEMARLE TER,11226,1750000,20,1400000,,81,5/24/2021,Market,BROOKLYN,1,0
SFR,2123 ALBEMARLE TER,11226,2025000,15,1721250,,114,7/21/2021,Market,BROOKLYN,0,0
SFR,25 VERONICA PL,11226,795000,25,596250,,75,1/12/2022,Market,BROOKLYN,1,0
CND,37 ERASMUS ST 1B,11226,375000,19,305000,20000,50,8/14/2018,Market,BROOKLYN,1,0
CND,37 ERASMUS ST 2C,11226,365000,5,345000,,44,5/31/2016,Market,BROOKLYN,1,0
SFR,5 LLOYD ST,11226,630000,5,598500,,71,8/4/2017,Market,BROOKLYN,0,0
SFR,2405 SNYDER AVE,11226,795000,50,,,0,2/12/2021,Market,BROOKLYN,1,0
SFR,2407 SNYDER AVE,11226,680000,20,544000,,75,10/12/2022,Market,BROOKLYN,1,0
CND,54 VERONICA PL 1A,11226,609000,20,487200,,68,12/3/2020,Market,BROOKLYN,0,0
CND,50 VERONICA PL 3F,11226,490000,25,367500,,59,1/14/2021,Market,BROOKLYN,1,0
CND,86 ERASMUS ST 1A,11226,640000,10,576000,,83,9/24/2021,Market,BROOKLYN,1,0
CND,86 ERASMUS ST 1B,11226,359000,20,287200,,42,1/12/2017,Market,BROOKLYN,1,0
CND,78 ERASMUS ST 2D,11226,448000,11,400000,,65,3/29/2021,Market,BROOKLYN,1,0
CND,70 ERASMUS ST 3E,11226,547000,62,207860,,36,5/18/2023,Market,BROOKLYN,0,0
CND,70 ERASMUS ST 1B,11226,253638,3,246028,,30,3/4/2013,Market,BROOKLYN,1,0
CND,62 ERASMUS ST 1A,11226,610000,10,549000,,91,6/12/2023,Market,BROOKLYN,0,0
CND,62 ERASMUS ST 2C,11226,560000,78,125000,,18,9/4/2019,Market,BROOKLYN,0,0
CND,62 ERASMUS ST 1B,11226,525000,20,420000,,69,10/27/2021,Market,BROOKLYN,0,0
SFR,916 ALBEMARLE RD,11218,1600000,41,950000,,44,10/25/2022,Market,BROOKLYN,1,0
SFR,120 STRATFORD RD,11218,1900000,100,1471875,13157,47,10/22/2014,Market,BROOKLYN,1,0
SFR,188 STRATFORD RD,11218,2520000,48,1310000,,40,8/15/2017,Market,BROOKLYN,1,0
SFR,114 WESTMINSTER RD,11218,4250000,100,1131415,,24,1/24/2017,Market,BROOKLYN,1,0
SFR,144 WESTMINSTER RD,11218,3295000,62,1250000,,37,3/29/2023,Market,BROOKLYN,0,0
SFR,169 STRATFORD RD,11218,2620000,68,826472,,30,8/20/2021,Market,BROOKLYN,1,0
SFR,125 STRATFORD RD,11218,2000000,20,1600000,,52,7/5/2016,Market,BROOKLYN,0,0
SFR,132 ARGYLE RD,11218,2125000,38,1325000,,53,10/14/2020,Market,BROOKLYN,0,0
SFR,136 ARGYLE RD,11218,1499000,20,,,0,12/19/2013,Market,BROOKLYN,1,0
SFR,1216 ALBEMARLE RD,11218,2625000,20,2100000,,67,12/16/2015,Market,BROOKLYN,1,0
SFR,196 ARGYLE RD,11218,2340000,25,1755000,,59,4/8/2021,Market,BROOKLYN,1,0
SFR,182 ARGYLE RD,11218,1600000,25,1200000,280000,48,7/18/2014,Market,BROOKLYN,1,0
SFR,208 ARGYLE RD,11218,1425000,100,,,0,8/8/2013,Market,BROOKLYN,1,0
SFR,184 RUGBY RD,11226,2600000,,1950000,22995,57,4/30/2019,NonMarket-Family,BROOKLYN,0,0
SFR,200 RUGBY RD,11226,1940000,26,1440000,,46,8/26/2015,Market,BROOKLYN,1,0
SFR,220 RUGBY RD,11226,3410000,71,1000000,,29,10/23/2023,Market,BROOKLYN,1,0
SFR,1406 ALBEMARLE RD,11226,2993000,33,2000000,,58,10/14/2021,Market,BROOKLYN,1,0
SFR,1440 ALBEMARLE RD,11226,2500001,100,1500000,,42,8/26/2015,Market,BROOKLYN,0,0
SFR,228 MARLBOROUGH RD,11226,2072000,15,1761200,13551,70,3/22/2019,Market,BROOKLYN,1,0
SFR,208 MARLBOROUGH RD,11226,1800000,14,360000,100000,14,2/24/2015,Market,BROOKLYN,0,0
SFR,197 RUGBY RD,11226,3395000,86,481771,,13,12/22/2022,Market,BROOKLYN,1,0
SFR,177 RUGBY RD,11226,2575000,22,1999999,,66,10/26/2021,Market,BROOKLYN,1,0
SFR,147 RUGBY RD,11226,2200000,100,600000,,19,10/17/2013,Market,BROOKLYN,0,0
SFR,203 MARLBOROUGH RD,11226,2030000,100,,,0,4/15/2015,Market,BROOKLYN,0,0
SFR,104 VERONICA PL,11226,760000,20,608000,,71,12/9/2020,Market,BROOKLYN,0,0
SFR,2720 ALBEMARLE RD,11226,235000,20,,,0,3/4/2014,Market,BROOKLYN,1,0
SFR,4 E 28TH ST,11226,800000,50,400000,,41,2/7/2017,Market,BROOKLYN,1,0
SFR,6 E 28TH ST,11226,905000,20,724000,,84,9/27/2021,Market,BROOKLYN,0,0
SFR,32 E 29TH ST,11226,544430,100,,,0,8/24/2020,Market,BROOKLYN,1,0
SFR,2809 TILDEN AVE,11226,565000,100,,,0,10/31/2023,Market,BROOKLYN,1,0
SFR,2155 BEVERLEY RD,11226,735000,10,661500,,71,9/1/2020,Market,BROOKLYN,0,0
SFR,204 VERONICA PL,11226,620000,100,49250,,6,8/30/2019,Market,BROOKLYN,0,0
SFR,155 VERONICA PL,11226,800000,2,784995,,94,3/9/2023,Market,BROOKLYN,0,0
SFR,128 E 28TH ST,11226,710000,20,568000,,70,3/22/2021,Market,BROOKLYN,1,0
SFR,126 E 28TH ST,11226,715000,21,564000,,76,4/13/2022,Market,BROOKLYN,1,0
SFR,2804 TILDEN AVE,11226,529000,60,214000,,22,6/4/2015,Market Flip,BROOKLYN,1,0
SFR,114 E 29TH ST,11226,605000,15,514250,7321,58,1/11/2018,Market,BROOKLYN,1,0
SFR,124 E 29TH ST,11226,693000,10,623700,,75,4/22/2021,Market Flip,BROOKLYN,1,0
SFR,141 E 28TH ST,11226,1100000,59,450000,,42,10/5/2023,Market,BROOKLYN,1,0
SFR,121 E 28TH ST,11226,1185000,30,829500,,74,3/22/2022,Market,BROOKLYN,1,0
SFR,161 E 29TH ST,11226,380000,20,,,0,3/9/2006,Market,BROOKLYN,0,0
SFR,1016 BEVERLEY RD,11218,2275000,100,,,0,9/18/2023,Market,BROOKLYN,0,0
SFR,20 LEWIS PL,11218,1825000,20,1460000,,73,11/5/2021,Market,BROOKLYN,1,0
SFR,15 SLOCUM PL,11218,2450000,74,648000,,26,5/2/2023,Market,BROOKLYN,1,0
SFR,296 STRATFORD RD,11218,2895000,35,1895000,,67,5/9/2023,Market,BROOKLYN,0,0
CND,651 CONEY ISLAND AVE 3E,11218,1025000,,689600,,57,6/5/2019,NonMarket-Family,BROOKLYN,0,0
SFR,271 STRATFORD RD,11218,1782018,30,1247400,11772,53,9/3/2013,Market,BROOKLYN,1,0
SFR,229 STRATFORD RD,11218,1425000,20,1140000,538125,77,10/6/2014,Market,BROOKLYN,1,0
SFR,241 STRATFORD RD,11218,2050000,30,1435000,,60,10/14/2020,Market,BROOKLYN,0,0
SFR,295 STRATFORD RD,11218,1671000,22,1300000,9811,50,9/22/2017,Market,BROOKLYN,1,0
CND,355 STRATFORD RD 2B,11218,789143,27,575000,,18,4/6/2015,Market,BROOKLYN,1,0
CND,355 STRATFORD RD 3C,11218,860000,38,530000,,59,1/20/2022,Market,BROOKLYN,0,0
CND,355 STRATFORD RD 2C,11218,900000,20,720000,,78,8/20/2019,Market,BROOKLYN,1,0
CND,355 STRATFORD RD 4A,11218,860000,100,485000,,54,8/31/2021,Market,BROOKLYN,0,0
CND,355 STRATFORD RD 5C,11218,885000,20,619500,88500,29,2/26/2016,Market,BROOKLYN,0,0
SFR,274 ARGYLE RD,11218,1375000,55,625000,299000,42,1/14/2013,Market,BROOKLYN,1,0
SFR,275 WESTMINSTER RD,11218,1550000,20,1240000,203537,56,12/4/2018,Market,BROOKLYN,1,0
SFR,245 WESTMINSTER RD,11218,1350000,25,907500,260000,35,3/13/2015,Market,BROOKLYN,1,0
SFR,316 ARGYLE RD,11218,2200000,100,,,0,1/7/2021,Market,BROOKLYN,1,0
SFR,252 RUGBY RD,11226,1460000,30,1022000,,47,9/2/2022,Market,BROOKLYN,1,0
SFR,257 RUGBY RD,11226,3500000,100,,,0,7/19/2022,Market,BROOKLYN,1,0
SFR,284 E 16TH ST,11226,1385000,37,868259,12270,36,3/19/2015,Market,BROOKLYN,1,0
SFR,336 E 16TH ST,11226,1400000,43,800000,,37,6/8/2017,Market,BROOKLYN,0,0
SFR,327 MARLBOROUGH RD,11226,1550000,100,,,0,2/4/2022,Market,BROOKLYN,0,0
SFR,282 E 17TH ST,11226,2050000,100,,,0,7/28/2016,Market,BROOKLYN,0,0
SFR,315 E 16TH ST 2ND,11226,1290000,100,,,0,11/21/2014,Market,BROOKLYN,1,0
CND,1600 BEVERLEY RD 2A,11226,947000,100,,,0,8/5/2015,Market,BROOKLYN,1,0
CND,1600 BEVERLEY RD 2C,11226,650000,10,585000,,40,12/22/2021,Market,BROOKLYN,0,0
CND,1600 BEVERLEY RD 4C,11226,580000,31,400000,,53,8/26/2021,Market,BROOKLYN,0,0
CND,1600 BEVERLEY RD 6B,11226,985000,25,738750,,38,12/30/2021,Market,BROOKLYN,0,0
CND,1600 BEVERLEY RD 6C,11226,635000,41,372000,,52,7/23/2021,Market,BROOKLYN,0,0
SFR,330 E 18TH ST,11226,1525000,50,762500,150000,32,11/19/2014,Market,BROOKLYN,1,0
SFR,340 E 18TH ST,11226,1875000,100,,,0,6/3/2021,Market,BROOKLYN,1,0
SFR,353 E 17TH ST,11226,998000,100,,,0,9/8/2023,Market,BROOKLYN,0,0
SFR,287 E 17TH ST,11226,1800000,100,,,0,1/10/2013,Market,BROOKLYN,1,0
SFR,220 E 19TH ST,11226,1750000,100,,,0,7/20/2015,Market,BROOKLYN,1,0
SFR,390 STRATFORD RD,11218,1120000,20,896000,,35,5/27/2015,Market,BROOKLYN,0,0
SFR,418 E 16TH ST,11226,1590000,20,1272000,,69,2/11/2022,Market,BROOKLYN,0,0
SFR,465 E 21ST ST,11226,1400000,68,441274,,28,2/28/2022,Market,BROOKLYN,0,0
SFR,2154 BEVERLEY RD,11226,858600,2,842998,,99,9/28/2022,Market,BROOKLYN,1,0
SFR,2406 CORTELYOU RD,11226,850000,100,768000,,89,7/18/2023,Market,BROOKLYN,0,0
SFR,2402 CORTELYOU RD,11226,725000,25,543750,,65,1/6/2022,Market,BROOKLYN,0,0
SFR,2510 BEVERLEY RD,11226,745000,20,596000,,77,11/3/2022,Market,BROOKLYN,0,0
SFR,2516 BEVERLEY RD,11226,343000,0,320294,20000,34,7/29/2013,Market,BROOKLYN,1,0
SFR,2533 CORTELYOU RD,11226,723000,61,280000,,37,1/24/2023,Market,BROOKLYN,1,0
SFR,2801 CLARENDON RD,11226,960000,0,480000,2771000,374,11/17/2023,Market,BROOKLYN,0,0
SFR,2909 CLARENDON RD,11226,855000,100,,,0,2/4/2016,Market,BROOKLYN,1,0
SFR,492 STRATFORD RD,11218,2450000,100,,,0,2/10/2021,Market,BROOKLYN,0,0
SFR,462 WESTMINSTER RD,11218,1105000,100,1475000,220000,67,3/21/2013,Market,BROOKLYN,1,0
SFR,506 WESTMINSTER RD,11218,3000000,30,2100000,,93,8/8/2022,Market,BROOKLYN,0,0
SFR,1101 DITMAS AVE,11218,2149000,100,,,0,7/5/2022,Market,BROOKLYN,1,0
SFR,485 STRATFORD RD,11218,2000000,100,,,0,11/30/2020,Market,BROOKLYN,0,0
SFR,450 ARGYLE RD,11218,1665000,77,375000,,13,10/27/2020,Market,BROOKLYN,0,0
SFR,1211 DITMAS AVE,11218,1900000,53,580000,,29,2/20/2015,Market,BROOKLYN,0,0
SFR,520 ARGYLE RD,11218,3050000,84,,,0,5/31/2018,Market,BROOKLYN,1,0
